LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND
11;5;5200631;2018;5;19;1;3;5;3;0;0;1;0;0;0;1;0
11;2;2200207;2018;5;15;1;3;5;3;0;1;0;0;0;0;1;0
11;2;2200209;2018;5;16;1;3;5;2;0;1;1;0;0;0;0;0
11;1;1100102;2018;5;21;7;3;0;7;1;1;0;0;0;0;0;0
11;9;9501939;2018;5;17;5;2;2;6;0;0;1;0;0;0;0;0
11;1;1100416;2018;5;17;6;3;0;1;0;1;0;0;0;0;0;0
11;1;1100310;2018;5;16;1;2;0;1;0;1;0;0;0;0;0;0
11;1;1400937;2018;5;5;2;3;5;3;0;1;1;0;1;0;0;0
11;4;4100101;2018;5;10;4;3;2;6;0;0;1;0;0;0;1;0
11;5;5200423;2018;5;22;2;3;0;4;2;0;1;1;0;0;0;0
11;3;3701660;2018;5;9;3;3;1;5;0;1;1;0;0;0;0;0
11;9;9501939;2018;5;14;2;3;6;4;0;0;1;1;0;0;0;0
11;8;8401242;2018;6;12;6;2;5;3;0;0;1;0;0;0;0;0
11;8;8401243;2018;5;19;2;2;5;2;0;0;1;0;1;0;0;0
11;6;6200313;2018;5;20;2;3;5;2;1;1;0;0;1;0;0;0
11;2;2100106;2018;6;10;6;3;1;5;0;0;1;0;0;0;1;0
11;1;1100311;2018;5;19;3;2;6;4;0;1;0;1;0;0;0;0
11;10;10300734;2018;5;19;2;2;2;2;0;0;1;0;0;0;0;0
11;3;3500933;2018;6;10;6;3;0;2;0;0;1;0;0;0;1;0
11;7;7200414;2018;5;12;3;3;6;4;0;0;1;1;0;0;0;0
11;1;1100206;2018;6;10;6;3;6;4;0;1;0;1;0;0;0;0
11;2;2200210;2018;5;17;3;2;5;3;0;1;0;0;0;0;0;0
11;11;11401032;2018;5;20;2;2;6;4;0;1;0;1;0;0;0;0
11;12;12200515;2018;6;9;6;3;3;6;0;1;1;0;0;0;0;0
11;12;12400721;2018;5;13;3;3;5;2;0;0;1;0;1;0;0;0
11;7;7100103;2018;6;9;6;3;0;3;0;0;1;0;0;0;1;0
11;9;9100202;2018;5;18;2;3;0;3;0;1;1;0;0;0;0;0
11;5;5100210;2018;6;7;6;3;5;2;0;1;1;0;0;0;0;0
11;4;4501045;2018;5;18;2;2;2;6;0;0;1;0;1;0;0;0
11;6;6400843;2018;5;18;2;3;5;3;0;0;1;0;0;0;0;0
11;8;8100310;2018;6;8;6;3;5;3;0;1;0;0;0;0;1;0
11;6;6400735;2018;5;17;3;3;3;6;0;1;1;0;0;0;0;0
11;1;1200623;2018;5;18;2;3;2;2;0;1;1;0;0;0;0;0
11;7;7400822;2018;6;8;6;2;5;2;0;1;0;0;0;1;0;0
11;1;1100206;2018;5;7;3;3;2;2;0;0;1;0;0;0;1;0
11;11;11300618;2018;6;8;6;2;0;1;0;0;0;0;1;0;0;0
11;9;9200511;2018;6;7;6;3;5;3;0;1;1;0;0;0;0;0
11;5;5100317;2018;5;17;2;2;5;3;0;1;1;0;0;0;0;0
11;2;2100101;2018;6;6;6;3;1;5;0;1;1;0;0;0;0;0
11;10;10400837;2018;6;6;6;3;2;6;0;0;1;0;0;0;0;0
11;6;6400735;2018;5;17;2;2;5;2;0;1;1;0;0;0;0;0
11;3;3400831;2018;5;17;2;3;5;2;0;0;0;0;1;0;1;0
11;4;4200309;2018;6;17;6;3;5;3;0;0;1;0;1;0;0;0
11;9;9200819;2018;5;7;3;3;2;2;0;0;1;0;0;0;0;0
11;8;8200725;2018;6;8;6;3;8;1;0;0;0;0;1;0;0;0
11;9;9300920;2018;6;15;6;3;5;3;0;1;1;0;0;0;0;0
11;1;1100102;2018;5;12;3;3;5;2;0;0;1;0;1;0;0;0
11;11;11300721;2018;6;14;6;2;0;1;0;0;0;0;1;0;0;0
11;2;2500726;2018;6;14;6;3;5;2;0;1;0;0;0;0;1;0
11;12;12100101;2018;5;16;2;3;6;4;0;0;1;1;0;0;0;0
11;3;3200308;2018;6;16;6;3;2;6;0;0;1;0;0;0;0;0
11;7;7601545;2018;5;14;2;3;2;7;0;1;1;0;0;0;0;0
11;2;2400521;2018;6;7;6;3;5;3;0;1;1;0;0;0;0;0
11;5;5100103;2018;5;16;3;2;5;2;0;0;1;0;1;0;0;0
11;9;9100304;2018;6;5;6;3;2;2;0;0;1;0;1;0;0;0
11;1;1100416;2018;5;13;2;3;4;1;0;1;0;0;0;0;1;0
11;4;4501042;2018;5;10;5;3;3;6;0;1;0;0;1;0;0;0
11;7;7200413;2018;5;19;3;2;5;3;0;1;1;0;0;0;0;0
11;8;8200730;2018;5;23;5;3;3;6;2;0;1;0;0;0;0;0
11;1;1100416;2018;5;23;5;2;0;7;2;1;0;0;0;0;0;0
11;1;1300730;2018;5;7;3;3;5;2;0;1;1;0;0;0;0;0
11;8;8100312;2018;5;21;5;3;5;2;2;0;1;0;0;0;0;0
11;5;5100211;2018;5;21;5;3;0;7;1;0;1;0;0;0;0;0
11;12;12601031;2018;5;12;2;3;2;6;0;0;1;0;0;0;1;0
11;1;1200517;2018;5;19;5;3;5;3;0;1;1;0;0;0;0;0
11;11;11200514;2018;5;17;3;3;5;7;0;1;1;0;0;0;0;0
11;2;2300314;2018;5;12;2;3;1;5;0;1;1;0;0;0;0;0
11;1;1100206;2018;5;19;5;3;5;2;0;1;1;0;0;0;0;0
11;4;4300621;2018;5;10;3;3;6;7;0;0;0;1;0;1;0;0
11;11;11401135;2018;5;19;5;3;5;3;0;1;1;0;0;0;0;0
11;11;11200513;2018;5;18;5;3;5;5;0;1;1;0;0;0;0;0
11;8;8401243;2018;5;11;2;3;6;4;0;0;1;1;0;0;0;0
11;10;10300734;2018;5;17;5;3;5;2;0;1;0;0;0;0;1;0
11;12;12601236;2018;5;8;2;3;0;5;0;0;0;0;0;0;1;0
11;8;8100314;2018;5;18;5;3;3;6;0;0;0;0;1;1;0;0
11;12;12601235;2018;5;8;2;3;6;4;0;0;1;1;0;0;0;0
11;1;1200517;2018;5;13;2;2;5;7;0;0;1;0;1;0;0;0
11;2;2100103;2018;5;18;5;3;5;3;0;0;1;0;0;0;0;0
11;2;2300315;2018;5;23;3;3;0;7;2;0;1;0;1;0;0;0
11;1;1200522;2018;5;14;2;3;0;2;0;0;1;0;1;0;0;0
11;1;1100102;2018;5;17;5;3;5;2;0;1;1;0;0;0;0;0
11;7;7601238;2018;5;14;3;3;5;3;0;1;1;0;0;0;0;0
11;8;8200725;2018;5;17;5;2;5;3;0;1;1;0;0;0;0;0
11;1;1200522;2018;5;11;2;2;5;3;0;1;1;0;0;0;0;0
11;9;9200715;2018;5;22;5;3;2;6;2;0;1;0;0;0;0;0
11;6;6200422;2018;5;10;2;2;5;7;0;0;1;0;0;0;1;0
11;12;12200412;2018;5;14;2;3;2;6;0;0;1;0;0;0;0;0
11;8;8200832;2018;5;17;5;3;1;5;0;1;1;0;0;0;0;0
11;1;1100102;2018;5;17;3;3;6;4;0;0;1;1;0;0;0;0
11;6;6400844;2018;5;16;2;3;2;6;0;0;1;0;0;0;0;0
11;11;11401033;2018;5;16;5;3;2;6;0;0;1;0;0;0;1;0
11;7;7501031;2018;5;9;3;3;0;7;0;1;0;0;0;0;1;0
11;9;9501939;2018;5;16;2;3;5;2;0;1;0;0;0;0;1;0
11;3;3601452;2018;5;16;5;3;5;3;0;0;1;0;0;0;0;0
11;4;4400726;2018;5;12;3;3;5;2;0;1;1;0;0;0;0;0
11;10;10400941;2018;5;16;5;3;5;3;0;1;1;0;0;0;0;0
11;1;1100311;2018;5;20;5;2;0;7;0;1;0;0;0;0;0;0
11;8;8200623;2018;5;16;2;3;3;6;0;0;1;0;1;0;0;0
11;10;10200420;2018;5;16;2;3;5;2;0;0;1;0;0;0;0;0
11;6;6300630;2018;5;15;5;3;6;2;0;0;1;1;0;0;0;0
11;8;8100313;2018;5;15;3;3;5;3;0;0;1;0;0;0;0;0
11;4;4300623;2018;5;15;5;3;1;5;0;1;1;0;0;0;0;0
11;8;8100105;2018;5;15;5;3;5;3;0;0;1;0;0;0;0;0
11;11;11300722;2018;5;7;3;3;0;2;0;1;1;0;0;0;0;0
11;6;6400838;2018;5;15;5;3;5;3;0;1;1;0;0;0;0;0
11;8;8200730;2018;5;17;5;2;5;3;0;1;1;0;0;0;0;0
11;11;11300618;2018;5;12;3;3;2;2;0;0;1;0;0;0;0;0
11;9;9200716;2018;5;12;5;3;0;6;0;0;1;0;1;0;0;0
11;9;9501737;2018;5;13;5;3;4;2;0;1;1;0;0;0;0;0
11;1;1100313;2018;5;15;2;3;5;2;0;1;1;0;0;0;0;0
11;7;7300517;2018;5;14;5;2;5;3;0;0;1;0;1;0;0;0
11;9;9200715;2018;5;14;2;3;5;3;0;1;1;0;0;0;0;0
11;3;3400826;2018;5;12;5;3;5;2;0;1;0;0;0;0;1;0
11;6;6200420;2018;5;18;3;2;3;6;0;0;1;0;1;0;0;0
11;6;6400844;2018;5;15;5;2;1;5;0;1;1;0;0;0;0;0
11;1;1100206;2018;5;12;5;3;2;6;0;0;1;0;0;0;0;0
11;3;3601449;2018;5;13;3;3;5;2;0;1;1;0;0;0;0;0
11;12;12400722;2018;5;8;5;3;0;5;0;0;1;0;0;1;0;0
11;1;1100416;2018;5;8;2;3;0;1;0;1;0;0;0;0;0;0
11;1;1100207;2018;5;12;5;3;3;2;0;1;0;0;0;0;0;0
11;6;6300634;2018;5;18;3;3;0;3;0;0;1;0;1;0;0;0
11;3;3300413;2018;5;6;2;3;5;3;0;1;1;0;0;0;0;0
11;8;8200623;2018;5;13;5;2;2;6;0;1;1;0;0;0;0;0
11;5;5300841;2018;5;13;5;3;5;3;0;1;1;0;0;0;0;0
11;1;1401045;2018;5;7;2;3;5;2;0;1;1;0;0;0;0;0
11;4;4200309;2018;5;14;5;3;3;6;0;0;1;0;1;0;0;0
11;5;5100208;2018;5;7;2;2;5;2;0;1;1;0;0;0;0;0
11;5;5300838;2018;5;14;5;3;5;3;0;0;1;0;0;0;0;0
11;4;4501153;2018;5;8;3;3;5;3;0;1;1;0;0;0;0;0
11;5;5200630;2018;5;8;5;3;2;2;0;0;1;0;0;0;0;0
11;9;9501838;2018;5;14;5;3;5;3;0;0;1;0;1;0;0;0
11;4;4501149;2018;5;15;2;3;1;5;0;1;1;0;0;0;0;0
11;9;9200511;2018;5;8;5;3;0;2;0;1;1;0;0;0;0;0
11;7;7300517;2018;5;8;2;3;5;2;0;1;1;0;0;0;0;0
11;6;6100206;2018;5;8;2;3;2;6;0;0;1;0;1;0;0;0
11;9;9200819;2018;5;7;5;3;0;2;0;1;1;0;0;0;0;0
11;10;10200628;2018;5;20;3;2;5;3;0;1;1;0;0;0;0;0
11;6;6100102;2018;5;7;2;3;0;1;0;0;0;0;1;0;0;1
11;3;3601243;2018;5;7;5;3;2;3;0;1;1;0;0;0;0;0
11;11;11300617;2018;5;14;3;3;5;3;0;1;1;0;0;0;0;0
11;9;9200614;2018;5;7;5;3;5;3;0;0;1;0;1;0;0;0
11;1;1401046;2018;5;7;5;3;6;4;0;0;1;1;0;0;0;0
11;4;4300414;2018;5;8;2;3;5;2;0;1;1;0;0;0;0;0
11;5;5300838;2018;5;15;3;3;0;7;0;1;0;0;0;0;0;0
11;7;7400927;2018;5;7;5;3;5;3;0;1;0;0;0;0;1;0
11;2;2400625;2018;5;6;2;2;5;3;0;1;1;0;0;0;0;0
11;12;12200515;2018;5;14;5;3;5;3;0;0;1;0;0;0;0;0
11;4;4400834;2018;5;5;2;3;5;2;0;1;1;0;0;0;0;0
11;1;1100102;2018;5;8;2;3;3;6;0;1;1;0;0;0;0;0
11;8;8100312;2018;5;2;5;3;5;2;2;1;1;0;0;0;0;0
11;8;8100521;2018;5;16;3;3;0;1;0;0;1;0;0;0;0;0
11;1;1300730;2018;5;12;2;1;5;3;0;0;1;0;1;0;0;0
11;8;8100311;2018;5;1;5;3;5;3;2;1;1;0;0;0;0;0
11;3;3300514;2018;5;13;3;3;5;2;0;0;1;0;1;0;0;0
11;10;10400938;2018;5;14;5;2;5;3;0;0;1;0;1;0;0;0
11;11;11300721;2018;5;15;5;3;2;6;0;0;1;0;0;0;1;0
11;9;9300920;2018;5;7;1;3;1;5;0;1;0;0;0;1;0;0
11;5;5100316;2018;5;11;5;3;5;2;0;0;1;0;1;0;0;0
11;4;4500937;2018;5;9;1;3;1;5;0;1;1;0;0;0;0;0
11;1;1100309;2018;5;11;5;3;5;2;0;1;1;0;0;0;0;0
11;1;1401044;2018;5;17;3;3;2;7;0;0;1;0;1;0;0;0
11;1;1200629;2018;5;13;1;3;5;2;0;1;1;0;0;0;0;0
11;3;3300517;2018;5;10;5;3;5;2;0;1;1;0;0;0;0;0
11;4;4400830;2018;5;18;3;3;5;2;0;1;1;0;0;0;0;0
11;2;2200208;2018;5;10;5;3;0;2;0;1;0;0;0;1;0;0
11;8;8100311;2018;5;9;5;3;5;2;0;1;1;0;0;0;0;0
11;7;7601340;2018;5;12;3;2;5;7;0;0;1;0;1;0;0;0
11;5;5100211;2018;5;8;5;3;5;2;0;0;1;0;0;0;0;0
11;7;7100103;2018;5;8;5;3;5;2;0;1;1;0;0;0;0;0
11;3;3200308;2018;5;15;1;3;1;1;0;0;1;0;1;0;0;1
11;2;2300315;2018;5;8;5;3;5;2;0;1;1;0;0;0;0;0
11;7;7100102;2018;5;15;1;3;5;3;0;0;1;0;0;0;0;0
11;9;9401329;2018;5;8;5;2;5;3;0;1;1;0;0;0;0;0
11;3;3500936;2018;5;17;3;3;0;7;0;1;0;0;0;0;0;0
11;2;2200210;2018;5;11;5;3;0;1;0;1;0;0;0;0;0;0
11;2;2100104;2018;5;15;4;3;5;3;0;1;1;0;0;0;0;0
11;9;9501940;2018;5;2;3;3;0;7;2;0;1;0;0;0;1;0
11;4;4300622;2018;5;11;4;3;5;2;0;1;1;0;0;0;0;0
11;12;12200515;2018;5;16;1;3;5;7;0;0;1;0;0;0;0;1
11;1;1100310;2018;5;10;4;3;2;7;0;1;1;0;0;0;0;0
11;8;8100417;2018;5;18;4;3;6;2;0;0;1;1;0;0;0;0
11;9;9200510;2018;5;7;3;3;2;6;0;0;1;0;0;0;1;0
11;10;10100312;2018;5;8;4;3;5;2;0;0;0;0;0;0;1;0
11;2;2400623;2018;5;19;4;3;5;2;0;1;0;0;1;0;0;0
11;2;2100102;2018;5;16;1;3;6;4;0;1;0;1;0;0;0;0
11;1;1100206;2018;5;19;4;3;5;2;0;1;1;0;0;0;0;0
11;7;7400720;2018;5;14;4;3;2;6;0;0;0;0;1;0;1;1
11;7;7501133;2018;5;0;1;3;5;3;2;0;1;0;0;0;0;0
11;4;4300619;2018;5;17;4;2;5;2;0;1;1;0;0;0;0;0
11;6;6300526;2018;5;9;3;2;6;2;0;0;1;1;0;0;0;0
11;7;7300516;2018;5;17;4;3;0;4;0;1;0;1;0;0;0;0
11;1;1200628;2018;5;17;4;3;5;2;0;1;1;0;0;0;0;0
11;5;5100206;2018;5;7;2;2;3;6;0;0;1;0;1;0;0;0
11;8;8200832;2018;5;17;4;2;6;4;0;0;1;1;0;0;0;0
11;1;1100309;2018;5;18;1;3;1;1;0;1;1;0;0;0;0;0
11;7;7300619;2018;5;19;1;3;5;3;0;0;1;0;1;0;0;0
11;11;11300618;2018;5;17;4;2;5;2;0;1;1;0;0;0;0;0
11;4;4501045;2018;5;20;3;3;5;3;0;1;1;0;0;0;0;0
11;8;8100206;2018;5;19;1;3;6;4;0;0;1;1;0;0;0;0
11;4;4200308;2018;5;16;4;3;5;3;0;0;1;0;0;0;0;0
11;8;8100314;2018;5;18;3;3;6;7;0;1;0;1;0;0;0;0
11;8;8100415;2018;5;20;1;3;5;3;0;1;1;0;0;0;0;0
11;11;11300724;2018;5;16;4;3;5;2;0;1;0;0;0;0;1;0
11;1;1300834;2018;5;10;3;2;5;3;0;1;0;0;0;0;1;0
11;1;1100104;2018;5;16;4;3;5;2;0;0;1;0;0;0;0;0
11;1;1400938;2018;5;14;1;3;1;5;0;1;1;0;0;0;1;0
11;8;8100209;2018;5;16;4;3;5;3;0;0;1;0;0;0;1;0
11;1;1401048;2018;5;18;1;2;5;3;0;1;1;0;0;0;0;0
11;3;3300413;2018;5;10;1;3;8;1;0;0;1;0;0;0;0;0
11;2;2200208;2018;5;16;4;3;3;6;0;1;1;0;0;0;0;0
11;2;2200209;2018;5;18;3;3;5;5;0;1;1;0;0;0;0;0
11;4;4501042;2018;5;15;4;3;6;4;0;0;0;1;0;0;1;0
11;5;5200528;2018;5;6;3;3;3;6;0;0;1;0;1;0;0;0
11;9;9200510;2018;5;15;4;3;5;2;0;0;1;0;0;1;0;0
11;3;3601245;2018;5;11;1;3;0;1;0;1;0;0;0;0;0;0
11;1;1200626;2018;5;8;4;3;5;3;0;1;1;0;0;0;0;0
11;6;6300634;2018;5;12;3;2;5;2;0;1;1;0;0;0;0;0
11;10;10100311;2018;5;8;4;3;2;2;0;1;1;0;0;0;0;0
11;11;11200514;2018;5;8;4;3;1;5;0;1;1;0;0;0;0;0
11;1;1100103;2018;5;15;1;3;2;6;0;0;1;0;0;0;0;0
11;10;10100311;2018;5;15;1;3;5;3;0;0;1;0;0;0;0;1
11;9;9200715;2018;5;8;4;3;5;2;0;0;1;0;0;0;0;0
11;1;1300733;2018;5;15;3;3;2;6;0;0;1;0;0;0;0;0
11;11;11401137;2018;5;8;4;3;5;2;0;1;1;0;0;0;0;0
11;3;3701554;2018;5;8;4;3;5;3;0;1;1;0;0;0;0;0
11;4;4300414;2018;5;9;3;3;0;1;0;1;0;0;0;0;0;0
11;11;11501339;2018;5;7;4;3;6;4;0;0;1;1;0;0;0;0
11;4;4200311;2018;5;6;4;3;2;6;0;0;1;0;0;0;0;0
11;12;12400619;2018;5;16;1;2;9;1;0;1;0;0;0;0;0;0
11;1;1300835;2018;5;6;4;3;5;2;0;1;1;0;0;0;0;0
11;1;1100207;2018;5;19;4;2;5;3;0;1;0;0;0;0;0;0
11;11;11100307;2018;5;13;7;2;2;6;0;1;0;0;0;0;1;0
11;2;2400623;2018;5;5;4;3;5;3;0;0;1;0;0;0;1;0
11;12;12100204;2018;5;0;7;3;1;5;2;0;1;0;0;0;0;0
11;3;3300517;2018;5;4;4;3;7;7;1;0;0;0;1;0;0;0
11;3;3601245;2018;5;18;3;2;3;6;0;1;0;0;0;1;0;0
11;2;2400625;2018;5;0;4;2;0;1;1;1;0;0;0;0;0;0
11;1;1100205;2018;5;19;4;3;5;2;0;1;0;0;0;0;1;0
11;4;4100101;2018;5;7;3;2;5;2;0;0;1;0;0;0;0;0
11;1;1401049;2018;5;23;4;3;2;6;2;0;1;0;0;0;0;0
11;11;11400931;2018;5;22;4;3;5;3;2;1;0;0;1;0;0;0
11;8;8100419;2018;5;21;7;3;5;3;1;0;1;0;0;0;0;0
11;8;8100209;2018;5;20;4;3;1;5;1;1;1;0;0;0;0;0
11;8;8401243;2018;5;19;3;3;5;7;0;0;0;0;1;0;1;0
11;8;8100417;2018;5;20;7;3;2;6;0;0;1;0;0;0;0;0
11;6;6400737;2018;5;20;4;3;6;4;0;0;1;1;0;0;0;0
11;1;1100309;2018;5;15;3;3;6;4;0;0;1;1;0;0;0;0
11;1;1200519;2018;5;20;4;3;2;3;0;0;1;0;1;0;0;0
11;2;2200208;2018;5;20;7;2;5;3;0;1;1;0;0;0;0;0
11;1;1200623;2018;5;0;4;3;0;6;2;1;1;0;0;0;0;0
11;9;9501737;2018;5;8;3;3;1;5;0;1;0;0;0;1;0;0
11;9;9501838;2018;5;14;4;3;4;1;0;0;1;0;1;0;0;0
11;1;1300836;2018;5;13;4;3;5;2;0;0;1;0;1;0;0;0
11;5;5300841;2018;5;11;2;3;2;6;0;0;1;0;0;0;0;0
11;4;4400727;2018;5;13;4;3;1;5;0;1;1;0;0;0;0;0
11;7;7601544;2018;5;19;7;2;1;5;0;1;1;0;0;0;0;0
11;7;7300517;2018;5;19;7;3;5;3;0;1;1;0;0;0;0;0
11;7;7300516;2018;5;12;4;3;0;3;0;1;0;0;0;0;1;0
11;9;9200510;2018;5;21;3;3;6;7;1;0;1;1;0;0;0;0
11;11;11400927;2018;5;18;7;3;3;6;0;1;1;0;0;0;0;0
11;4;4200311;2018;5;11;4;3;5;7;0;0;0;0;0;1;1;0
11;1;1100313;2018;5;14;3;3;5;2;0;0;1;0;0;0;0;0
11;4;4501150;2018;5;11;4;3;5;2;0;1;1;0;0;0;0;0
11;9;9401534;2018;5;6;4;3;0;2;0;1;1;0;0;0;0;0
11;3;3200309;2018;5;10;7;3;5;3;0;0;1;0;1;0;0;0
11;5;5100317;2018;5;17;7;2;1;5;0;0;1;0;1;0;0;0
11;2;2200212;2018;5;8;7;3;0;7;0;0;1;0;1;0;0;0
11;8;8300935;2018;5;9;4;3;6;2;0;0;1;1;0;0;0;0
11;5;5200420;2018;5;12;7;3;2;6;0;0;1;0;0;0;0;0
11;5;5300840;2018;5;17;7;3;1;7;0;0;1;0;0;1;0;0
11;2;2500833;2018;5;8;4;3;3;2;0;1;1;0;0;0;0;0
11;7;7601339;2018;5;19;3;3;5;2;0;0;1;0;0;0;0;0
11;4;4300413;2018;5;5;7;3;5;5;1;1;1;0;0;0;0;0
11;7;7400720;2018;5;14;4;3;1;1;0;1;1;0;0;0;0;1
11;4;4300414;2018;5;12;3;3;2;6;0;0;1;0;1;0;0;0
11;9;9200716;2018;5;14;4;3;5;3;0;1;0;0;0;0;1;1
11;11;11300722;2018;5;11;4;2;5;3;0;1;0;0;0;0;1;0
11;8;8100311;2018;5;0;7;3;3;6;2;0;1;0;0;0;1;0
11;2;2500836;2018;5;2;7;2;1;1;2;1;1;0;0;0;0;0
11;9;9200511;2018;5;11;4;2;0;3;0;0;1;0;1;0;0;0
11;6;6300629;2018;5;19;3;3;5;2;0;0;1;0;1;0;0;0
11;1;1300733;2018;5;9;4;2;2;6;0;0;1;0;1;0;0;0
11;4;4200311;2018;5;14;4;2;3;6;0;0;1;0;0;1;0;0
11;3;3400724;2018;5;8;3;3;2;6;0;0;1;0;0;0;0;0
11;1;1300730;2018;5;14;4;3;5;2;0;0;1;0;0;0;0;1
11;1;1100101;2018;5;18;3;3;5;2;0;1;1;0;0;0;0;0
11;1;1100101;2018;5;12;4;2;5;2;0;0;1;0;0;0;0;0
11;1;1100206;2018;5;11;3;3;5;2;0;1;1;0;0;0;0;0
11;12;12200515;2018;5;12;4;2;6;4;0;0;1;1;0;0;0;0
11;1;1200628;2018;5;14;4;3;5;2;0;0;1;0;0;0;0;0
11;11;11401135;2018;5;10;7;3;5;2;0;0;1;0;1;0;0;0
11;8;8100104;2018;5;15;4;3;2;6;0;0;1;0;0;0;0;1
11;1;1300834;2018;5;17;7;2;5;3;0;1;1;0;0;0;0;0
11;1;1200628;2018;5;9;4;2;0;6;0;0;1;0;0;0;1;0
11;9;9200819;2018;5;19;3;2;5;3;0;1;1;0;0;0;0;0
11;5;5100103;2018;5;9;4;3;2;2;0;0;1;0;0;0;0;0
11;1;1100310;2018;5;8;3;2;5;3;0;1;0;0;1;0;0;0
11;11;11200513;2018;5;12;4;2;0;1;0;1;0;0;0;0;0;0
11;12;12100204;2018;5;12;7;2;5;3;0;0;1;0;0;0;1;0
11;5;5200634;2018;5;2;7;2;4;6;2;0;1;0;0;0;0;0
11;2;2100102;2018;6;18;5;3;5;2;0;1;1;0;0;0;0;0
11;1;1100206;2018;6;20;5;3;0;3;0;1;1;0;0;0;0;0
11;9;9200715;2018;6;11;3;3;5;3;0;0;1;0;0;0;0;0
11;10;10100208;2018;6;20;5;3;5;3;1;1;1;0;0;0;0;0
11;4;4300623;2018;6;11;3;3;3;6;0;1;1;0;0;0;0;0
11;12;12100205;2018;6;11;3;3;1;7;0;0;0;0;0;1;1;0
11;2;2200207;2018;6;21;5;3;5;2;1;0;1;0;0;0;0;0
11;9;9200613;2018;6;10;3;3;5;3;0;1;1;0;0;0;0;0
11;9;9100306;2018;6;18;5;2;5;3;0;0;0;0;1;0;1;0
11;1;1400942;2018;6;10;3;3;2;6;0;0;1;0;0;0;1;0
11;2;2200209;2018;6;15;5;3;5;2;0;1;1;0;0;0;0;0
11;8;8100209;2018;6;21;3;3;5;3;1;0;1;0;0;0;0;0
11;2;2200210;2018;6;8;3;3;5;5;0;0;1;0;1;0;0;0
11;1;1200628;2018;6;16;5;3;3;6;0;1;1;0;0;1;0;0
11;1;1100205;2018;6;8;3;3;3;2;0;1;0;0;1;0;0;0
11;1;1300835;2018;6;21;3;2;2;7;2;0;1;0;1;0;0;0
11;2;2300314;2018;6;16;5;3;2;1;0;1;1;0;1;0;0;0
11;1;1300836;2018;6;8;3;3;3;6;0;1;1;0;0;0;0;0
11;10;10100311;2018;6;16;5;3;5;2;0;1;1;0;0;0;0;0
11;11;11300723;2018;6;8;3;3;4;6;0;1;1;0;0;0;0;0
11;5;5300840;2018;6;8;3;3;5;2;0;1;1;0;0;0;0;0
11;12;12200515;2018;6;15;5;3;0;4;0;0;0;1;0;0;1;0
11;5;5200528;2018;6;7;3;2;5;2;0;1;1;0;0;0;0;0
11;4;4200311;2018;6;15;5;3;5;7;0;0;1;0;1;0;0;0
11;6;6200315;2018;6;7;3;3;2;7;0;1;1;0;0;0;0;0
11;7;7501029;2018;6;15;5;2;1;5;0;1;1;0;0;0;0;0
11;1;1100416;2018;6;7;3;2;5;3;0;1;1;0;0;0;0;0
11;3;3601449;2018;6;7;3;3;5;2;0;0;1;0;0;0;0;0
11;4;4300416;2018;6;23;5;3;5;3;2;0;1;0;1;0;0;0
11;9;9200715;2018;6;17;2;3;1;5;1;1;1;0;0;0;1;0
11;2;2500835;2018;6;9;2;3;2;3;0;1;1;0;0;0;0;0
11;7;7300517;2018;6;15;5;3;0;2;0;0;0;0;1;0;1;0
11;1;1200624;2018;6;18;2;3;3;6;0;0;1;0;1;0;0;0
11;4;4501153;2018;6;15;5;3;5;2;0;1;1;0;0;0;0;0
11;7;7601546;2018;6;15;5;3;5;2;0;1;1;0;0;0;0;0
11;1;1100102;2018;6;14;2;3;6;4;0;0;1;1;0;0;0;0
11;11;11401136;2018;6;14;5;3;1;5;0;1;0;0;0;0;1;0
11;6;6100101;2018;6;13;5;3;2;6;0;0;1;0;0;0;0;0
11;9;9100304;2018;6;7;2;3;6;2;0;0;1;1;0;0;0;0
11;12;12500926;2018;6;18;2;3;6;4;0;0;1;1;0;0;0;0
11;10;10300734;2018;6;13;5;3;5;2;0;0;1;0;1;0;0;0
11;1;1200517;2018;6;18;2;3;5;2;0;0;1;0;0;0;0;0
11;6;6200420;2018;6;11;5;3;2;6;0;0;1;0;0;0;0;0
11;3;3601449;2018;6;11;5;3;2;6;0;0;1;0;0;0;0;0
11;3;3501038;2018;6;18;2;3;1;5;0;1;1;0;0;0;0;0
11;10;10200418;2018;6;11;5;3;5;2;0;0;1;0;0;0;0;0
11;1;1401044;2018;6;11;5;3;5;3;0;0;1;0;0;0;0;0
11;8;8100207;2018;6;18;2;3;2;6;0;0;0;0;1;0;1;0
11;9;9300920;2018;6;20;5;3;0;1;0;0;0;0;1;0;0;0
11;1;1100207;2018;6;18;2;3;1;5;0;1;1;0;0;0;0;0
11;1;1300835;2018;6;20;5;2;0;1;0;0;0;0;1;0;0;0
11;9;9200511;2018;6;19;2;3;6;4;0;0;1;1;0;0;0;0
11;4;4300622;2018;6;20;5;3;0;7;0;1;0;0;0;0;0;0
11;4;4501146;2018;6;19;2;3;6;4;0;0;1;1;0;0;0;0
11;7;7100102;2018;6;11;5;3;0;1;0;1;0;0;0;0;0;0
