LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LOCKDOWN;COVID
11;1;1300733.0;2021;12;7;2;3;6;2;1;0;1;1;0;0;0;1;1;2
11;12;12100205.0;2021;12;17;5;3;5;2;2;0;1;0;0;0;0;0;1;2
11;5;5200524.0;2021;12;18;3;3;2;6;2;0;1;0;0;0;0;0;1;2
11;7;7100103.0;2021;12;14;4;3;2;2;0;0;1;0;0;0;0;0;1;2
11;5;5200423.0;2021;12;17;7;3;2;6;1;0;1;0;0;0;0;0;1;2
11;3;3701660.0;2021;12;10;3;1;3;6;0;1;0;0;0;1;0;1;1;2
11;10;10100104.0;2021;12;13;4;2;6;4;0;0;1;1;0;0;0;1;1;2
11;7;7501133.0;2021;12;19;4;3;5;3;2;0;1;0;0;0;0;0;1;2
11;12;12200515.0;2021;12;11;6;3;5;2;0;0;1;0;0;0;0;0;1;2
11;11;11501238.0;2021;12;23;1;2;8;1;2;0;1;0;0;0;0;1;1;2
11;5;5200527.0;2021;12;22;6;2;6;4;2;0;1;1;0;0;0;1;1;2
11;1;1200517.0;2021;12;7;4;3;6;4;1;0;1;1;0;0;0;1;1;2
11;7;7300516.0;2021;12;15;3;2;0;6;0;0;1;0;0;0;1;0;1;2
11;5;5200629.0;2021;12;12;3;3;6;4;0;0;1;1;0;0;0;0;1;2
11;4;4501041.0;2021;12;23;7;3;5;2;2;0;1;0;0;0;0;0;1;2
11;1;1300834.0;2021;12;6;3;3;2;2;2;0;1;0;0;0;0;0;1;2
11;2;2200211.0;2021;12;23;3;3;0;1;2;0;0;0;1;0;0;2;1;2
11;2;2400520.0;2021;12;20;3;3;4;6;2;1;1;0;0;0;0;0;1;2
11;12;12200309.0;2021;12;14;2;3;2;6;0;0;1;0;0;1;0;1;1;2
11;2;2200213.0;2021;12;13;6;2;0;1;0;1;1;0;0;0;0;0;1;2
11;8;8100312.0;2021;12;21;5;3;3;6;2;1;0;0;0;0;1;0;1;2
11;11;11300620.0;2021;12;18;5;3;3;6;2;0;1;0;0;0;1;0;1;2
11;1;1400937.0;2021;11;17;2;3;1;5;2;0;1;0;0;0;0;1;0;2
11;4;4100102.0;2021;12;7;4;3;2;6;0;0;1;0;0;0;0;0;1;2
11;1;1100313.0;2021;12;8;5;3;6;2;0;0;1;1;0;0;0;1;1;2
11;5;5100209.0;2021;12;2;7;3;5;2;2;0;1;0;0;0;0;1;1;2
11;11;11400931.0;2021;11;5;3;3;6;2;2;0;1;1;0;0;0;1;0;2
11;1;1401045.0;2021;12;18;7;2;2;1;2;0;1;0;0;0;1;1;1;2
11;6;6200421.0;2021;12;14;2;3;5;3;0;0;1;0;0;0;0;0;1;2
11;3;3601449.0;2021;12;17;4;2;5;2;2;0;1;0;0;0;0;0;1;2
11;9;9401534.0;2021;12;9;4;3;3;6;0;0;1;0;0;0;1;0;1;2
11;11;11400928.0;2021;12;17;5;3;5;2;2;0;1;0;1;0;0;1;1;2
11;1;1401048.0;2021;12;7;2;3;2;6;1;0;1;0;0;0;0;1;1;2
11;5;5100314.0;2021;12;3;7;2;5;7;2;0;1;0;0;0;1;2;1;2
11;2;2500833.0;2021;12;20;4;3;5;7;2;1;1;0;0;0;0;1;1;2
11;3;3400620.0;2021;12;5;3;3;5;2;1;0;1;0;0;0;1;0;1;2
11;10;10100311.0;2021;12;17;5;2;9;1;2;0;0;0;1;0;0;1;1;2
11;2;2300419.0;2021;12;14;6;3;5;3;0;0;1;0;0;0;0;1;1;2
11;9;9501939.0;2021;12;17;2;3;1;5;2;1;1;0;0;0;0;0;1;2
11;3;3601245.0;2021;12;17;3;3;5;3;2;1;1;0;0;0;0;1;1;2
11;9;9401534.0;2021;12;16;4;3;2;2;2;0;1;0;0;0;0;0;1;2
11;12;12500928.0;2021;12;16;5;3;2;2;2;0;1;0;0;0;0;0;1;2
11;2;2200210.0;2021;12;5;1;3;5;3;2;0;1;0;0;0;0;1;1;2
11;9;9200715.0;2021;11;14;3;3;6;4;0;0;0;1;0;0;1;1;0;2
11;12;12601134.0;2021;12;7;4;3;2;6;1;0;1;0;0;0;0;0;1;2
11;11;11400931.0;2021;12;19;1;3;2;6;2;0;1;0;0;0;0;1;1;2
11;1;1400937.0;2021;12;19;5;3;2;1;2;0;1;0;0;0;0;2;1;2
11;7;7300619.0;2021;12;12;3;3;2;6;0;0;1;0;0;0;0;0;1;2
11;3;3300517.0;2021;12;5;5;3;8;1;2;0;0;0;1;0;0;1;1;2
11;4;4300518.0;2021;12;14;1;3;1;7;0;0;1;0;0;0;0;1;1;2
11;10;10200417.0;2021;12;19;1;3;5;2;2;0;1;0;0;0;1;0;1;2
11;7;7601544.0;2021;12;17;4;3;6;2;2;0;1;1;0;0;0;1;1;2
11;1;1401045.0;2021;12;6;6;3;6;4;2;0;1;1;0;0;0;0;1;2
11;1;1100311.0;2021;12;7;5;3;0;6;2;0;1;0;1;0;0;1;1;2
11;4;4300623.0;2021;11;16;2;3;6;4;2;0;1;1;0;0;0;1;0;2
11;1;1200625.0;2021;12;7;3;3;0;7;0;0;1;0;1;1;0;1;1;2
11;2;2400521.0;2021;12;20;5;3;2;1;2;0;1;0;0;0;0;2;1;2
11;6;6300634.0;2021;12;6;3;3;5;3;1;0;1;0;0;0;0;0;1;2
11;5;5300839.0;2021;12;14;6;3;0;1;0;0;0;0;1;0;0;0;1;2
11;3;3200205.0;2021;12;8;7;2;5;3;0;1;0;0;0;0;0;0;1;2
11;11;11100204.0;2021;11;5;3;3;6;2;2;0;1;1;0;0;0;1;0;2
11;1;1300733.0;2021;12;16;1;2;6;4;2;0;1;1;0;0;0;1;1;2
11;10;10200629.0;2021;12;19;2;3;6;2;2;0;1;1;0;0;0;1;1;2
11;6;6400844.0;2021;12;15;4;3;5;7;1;0;1;0;0;0;0;0;1;2
11;8;8100206.0;2021;12;17;6;3;2;4;2;1;1;1;0;0;0;0;1;2
11;3;3200207.0;2021;12;8;5;3;4;6;0;0;1;0;0;0;1;2;1;2
11;5;5100316.0;2021;12;17;5;3;6;4;1;0;1;1;0;0;0;1;1;2
11;7;7400928.0;2021;12;15;2;3;6;4;0;0;1;1;0;0;0;0;1;2
11;11;11100308.0;2021;12;20;1;3;2;6;2;0;1;0;0;0;1;2;1;2
11;1;1300733.0;2021;12;21;4;3;6;7;2;0;1;1;0;0;0;1;1;2
11;10;10200524.0;2021;12;11;3;3;5;3;0;0;1;0;0;0;0;0;1;2
11;4;4100101.0;2021;12;11;5;3;5;3;0;1;0;0;0;0;1;0;1;2
11;1;1300834.0;2021;12;19;5;3;5;2;2;1;1;0;0;0;0;0;1;2
11;4;4500936.0;2021;12;19;6;2;5;3;2;1;1;0;0;0;0;0;1;2
11;9;9401635.0;2021;12;22;6;2;0;1;2;0;1;0;0;0;0;2;1;2
11;9;9300923.0;2021;12;17;3;3;4;3;2;0;1;0;0;0;0;0;1;2
11;1;1100309.0;2021;12;20;5;3;5;7;2;1;1;0;0;0;0;1;1;2
11;4;4400835.0;2021;12;7;4;3;1;5;0;1;0;0;0;0;1;0;1;2
11;1;1100206.0;2021;12;18;5;3;3;2;2;1;1;0;0;0;0;0;1;2
11;5;5200629.0;2021;12;0;1;3;6;4;2;0;1;1;0;0;0;0;1;2
11;7;7400720.0;2021;11;20;2;3;6;4;2;0;0;1;0;0;1;0;0;2
11;5;5100314.0;2021;12;16;1;3;6;4;2;0;1;1;0;0;0;1;1;2
11;10;10100311.0;2021;12;14;4;3;5;3;0;0;1;0;0;0;0;0;1;2
11;1;1100308.0;2021;12;21;1;3;6;4;2;0;0;1;0;0;1;1;1;2
11;5;5100209.0;2021;12;16;6;2;6;4;2;0;1;1;0;0;0;1;1;2
11;4;4200308.0;2021;12;14;3;3;6;2;1;0;1;1;0;0;0;1;1;2
11;3;3701554.0;2021;12;16;6;3;1;5;1;1;1;0;0;0;0;1;1;2
11;7;7100102.0;2021;12;16;6;3;8;1;1;0;0;0;0;0;1;2;1;2
11;4;4300416.0;2021;12;9;2;3;0;3;0;1;0;0;0;0;1;2;1;2
11;12;12500926.0;2021;11;7;3;2;6;4;1;0;1;1;0;0;0;1;0;2
11;6;6300527.0;2021;12;19;2;3;6;2;2;0;1;1;0;0;0;0;1;2
11;1;1100309.0;2021;12;15;3;3;0;2;1;0;1;0;0;0;1;1;1;2
11;8;8200624.0;2021;12;10;7;3;5;7;0;0;1;0;0;0;0;1;1;2
11;5;5200629.0;2021;12;16;5;3;6;2;1;0;1;1;0;0;0;1;1;2
11;8;8100417.0;2021;12;8;1;3;5;3;0;1;0;0;0;0;1;1;1;2
11;10;10400938.0;2021;12;18;4;2;5;3;2;0;1;0;0;0;0;1;1;2
11;8;8100102.0;2021;12;13;5;3;0;4;0;0;1;1;0;0;1;0;1;2
11;1;1100207.0;2021;12;16;4;3;2;6;2;0;1;0;0;0;0;0;1;2
11;6;6400843.0;2021;11;8;3;2;5;2;0;1;0;0;0;1;0;1;0;2
11;1;1300733.0;2021;12;21;7;3;5;7;2;0;1;0;1;0;0;1;1;2
11;1;1400942.0;2021;12;8;4;3;5;3;0;0;1;0;0;0;0;0;1;2
11;5;5100210.0;2021;12;10;7;3;6;2;0;0;1;1;0;0;0;1;1;2
11;4;4500939.0;2021;12;9;5;3;2;6;0;0;1;0;0;0;0;2;1;2
11;6;6100102.0;2021;12;15;2;3;5;3;1;0;1;0;0;0;1;1;1;2
11;4;4300622.0;2021;12;2;3;3;0;6;2;0;1;0;0;0;1;2;1;2
11;4;4300622.0;2021;12;20;4;3;6;2;2;0;1;1;0;0;0;1;1;2
11;12;12200307.0;2021;12;12;2;3;0;1;0;0;1;0;1;0;0;1;1;2
11;6;6300528.0;2021;12;12;5;2;5;2;0;1;1;0;0;0;0;0;1;2
11;11;11200512.0;2021;12;7;5;3;5;3;0;1;1;0;0;0;0;0;1;2
11;12;12200412.0;2021;12;13;6;3;6;2;0;0;1;1;0;0;0;1;1;2
11;1;1100103.0;2021;12;13;3;3;1;5;0;0;1;0;0;0;1;0;1;2
11;9;9300920.0;2021;12;12;5;3;6;4;0;0;1;1;0;0;0;1;1;2
11;7;7601544.0;2021;12;7;3;3;1;5;1;1;1;0;0;0;0;1;1;2
11;5;5100316.0;2021;12;12;6;3;2;6;0;0;1;0;0;0;0;0;1;2
11;3;3601449.0;2021;12;14;5;3;2;6;0;0;1;0;0;0;0;0;1;2
11;10;10200629.0;2021;11;15;2;3;5;3;0;1;1;0;0;0;0;1;0;2
11;4;4501146.0;2021;12;9;2;3;6;2;0;0;1;1;0;0;0;0;1;2
11;7;7300619.0;2021;12;16;4;3;2;6;1;0;1;0;0;0;0;0;1;2
11;2;2100104.0;2021;12;16;7;3;6;2;0;0;1;1;0;0;0;0;1;2
11;3;3601243.0;2021;12;14;1;3;2;6;0;0;1;0;0;0;0;0;1;2
11;10;10100313.0;2021;12;9;3;3;5;3;0;0;1;0;0;0;1;0;1;2
11;6;6400736.0;2021;12;7;5;2;5;3;0;1;1;0;0;0;0;2;1;2
11;4;4501042.0;2021;12;18;5;3;6;2;2;0;1;1;0;0;0;1;1;2
11;6;6300527.0;2021;12;14;1;2;5;2;0;1;1;0;0;0;0;1;1;2
11;2;2400623.0;2021;12;16;1;3;9;1;2;0;1;0;0;0;0;1;1;2
11;1;1100311.0;2021;12;15;4;3;0;5;1;0;1;0;1;0;0;1;1;2
11;1;1300730.0;2021;12;18;2;2;1;5;2;0;1;0;0;0;0;0;1;2
11;2;2200212.0;2021;12;15;3;3;5;3;0;1;1;0;0;0;0;1;1;2
11;1;1300834.0;2021;12;17;7;2;5;2;1;0;1;0;0;0;0;2;1;2
11;10;10200418.0;2021;12;12;3;3;5;2;0;1;1;0;0;0;0;1;1;2
11;7;7400824.0;2021;12;11;3;3;5;7;0;0;1;0;0;0;0;0;1;2
11;10;10100205.0;2021;12;18;4;3;5;3;2;0;1;0;0;0;0;0;1;2
11;5;5300737.0;2021;12;4;6;2;5;2;2;1;1;0;0;0;0;0;1;2
11;8;8100415.0;2021;12;10;6;3;1;5;0;1;1;0;0;0;0;0;1;2
11;6;6200422.0;2021;11;18;2;3;3;6;2;0;1;0;1;0;0;1;0;2
11;5;5100312.0;2021;12;11;4;3;5;3;0;0;1;0;0;0;0;0;1;2
11;8;8100314.0;2021;12;18;6;3;2;6;2;0;1;0;0;0;0;1;1;2
11;3;3300411.0;2021;12;6;6;3;0;1;1;0;0;0;1;0;0;2;1;2
11;1;1100308.0;2021;12;9;5;3;5;3;0;1;0;0;0;0;1;0;1;2
11;7;7400927.0;2021;12;17;5;3;4;6;1;0;1;0;0;0;1;0;1;2
11;1;1100206.0;2021;12;12;7;3;0;1;0;0;0;0;1;0;0;1;1;2
11;6;6200421.0;2021;12;17;3;3;5;3;2;0;1;0;0;0;0;1;1;2
11;6;6200311.0;2021;12;16;4;3;6;2;2;0;1;1;0;0;0;1;1;2
11;8;8401244.0;2021;12;9;6;3;6;2;0;0;0;1;0;0;1;1;1;2
11;1;1300733.0;2021;12;19;6;3;5;3;2;1;1;0;0;0;0;1;1;2
11;1;1100311.0;2021;11;16;2;3;6;4;1;0;1;1;0;0;0;1;0;2
11;4;4500939.0;2021;12;23;1;1;9;1;2;0;1;0;0;1;0;1;1;2
11;10;10100311.0;2021;12;7;4;3;2;2;0;0;1;0;0;0;0;0;1;2
11;11;11300617.0;2021;12;10;2;2;6;4;0;0;1;1;0;0;0;1;1;2
11;4;4501042.0;2021;12;16;2;3;6;4;2;0;0;1;0;0;1;1;1;2
11;6;6200422.0;2021;12;18;5;3;5;2;2;0;1;0;0;0;0;2;1;2
11;9;9401329.0;2021;12;11;5;2;6;4;0;0;1;1;0;0;0;1;1;2
11;8;8401245.0;2021;12;14;1;3;5;3;0;0;1;0;1;0;0;1;1;2
11;12;12200411.0;2021;12;9;2;3;8;1;0;0;1;0;0;0;0;2;1;2
11;1;1100102.0;2021;11;14;3;3;3;6;1;0;1;0;0;0;1;1;0;2
11;1;1100206.0;2021;12;12;2;2;6;2;0;0;1;1;0;0;0;0;1;2
11;4;4501042.0;2021;12;16;3;2;6;4;1;0;1;1;0;0;0;1;1;2
11;12;12500825.0;2021;12;13;7;3;5;3;0;0;1;0;0;0;0;1;1;2
11;2;2500728.0;2021;12;13;3;3;5;2;0;0;1;0;1;0;0;0;1;2
11;6;6200420.0;2021;12;16;3;3;2;6;2;0;1;0;0;0;0;2;1;2
11;2;2500727.0;2021;12;17;3;3;6;4;2;0;1;1;0;0;0;0;1;2
11;9;9401534.0;2021;12;16;5;3;9;1;0;0;1;1;0;0;0;0;1;2
11;9;9301126.0;2021;12;10;5;3;6;7;0;0;1;1;0;0;0;0;1;2
11;8;8100104.0;2021;11;6;2;3;5;3;2;1;1;0;0;0;0;1;0;2
11;12;12500824.0;2021;12;16;4;3;2;6;2;0;1;0;0;0;0;0;1;2
11;7;7400721.0;2021;12;17;7;3;2;6;1;0;1;0;0;0;0;1;1;2
11;5;5100316.0;2021;12;15;6;3;9;1;0;0;1;0;0;0;0;1;1;2
11;7;7400822.0;2021;12;18;2;3;6;2;2;0;1;1;0;0;0;1;1;2
11;10;10300731.0;2021;12;18;7;3;5;2;2;0;1;0;0;0;1;0;1;2
11;5;5400942.0;2021;11;7;3;2;6;4;2;0;1;1;0;0;0;1;0;2
11;4;4501146.0;2021;12;15;2;3;5;2;0;1;1;0;0;0;0;0;1;2
11;3;3400620.0;2021;12;16;2;3;5;3;2;1;1;0;0;0;0;1;1;2
11;6;6300631.0;2021;12;9;4;3;8;1;0;0;0;0;1;0;0;1;1;2
11;2;2300316.0;2021;12;20;4;3;5;3;2;1;1;0;0;0;0;1;1;2
11;1;1100310.0;2021;12;19;5;3;5;2;2;0;1;0;0;0;0;1;1;2
11;9;9200715.0;2021;12;14;2;3;2;6;0;0;1;0;0;0;0;1;1;2
11;7;7400823.0;2021;12;18;2;3;2;6;2;0;1;0;0;0;0;0;1;2
11;9;9200819.0;2021;12;17;5;2;5;3;2;1;0;0;0;0;1;0;1;2
11;3;3300516.0;2021;12;14;3;3;5;2;0;0;1;0;0;0;0;0;1;2
11;9;9200511.0;2021;11;9;3;3;6;4;0;1;0;1;0;0;0;1;0;2
11;5;5200631.0;2021;12;6;1;3;1;5;1;0;1;0;0;0;0;0;1;2
11;1;1100308.0;2021;12;1;2;3;1;5;2;0;1;0;0;0;1;1;1;2
11;9;9100409.0;2021;12;5;3;3;5;3;2;0;1;0;0;0;1;1;1;2
11;1;1400942.0;2021;12;5;6;3;5;3;2;0;1;0;0;0;0;1;1;2
11;2;2300419.0;2021;12;18;5;3;5;3;2;1;1;0;0;0;0;1;1;2
11;4;4300622.0;2021;12;11;2;3;5;3;0;0;1;0;0;0;0;0;1;2
11;1;1100309.0;2021;12;23;2;3;1;5;2;0;1;0;0;0;1;0;1;2
11;1;1100102.0;2021;12;17;4;3;6;7;1;0;1;1;0;0;0;0;1;2
11;1;1400939.0;2021;12;13;2;3;5;3;0;0;1;0;1;0;0;0;1;2
11;1;1300836.0;2021;12;7;5;3;0;1;0;1;0;0;0;0;0;1;1;2
11;10;10100206.0;2021;12;19;6;2;0;7;2;0;0;0;1;0;0;1;1;2
11;12;12500825.0;2021;12;21;7;3;3;2;2;1;1;0;0;0;0;1;1;2
11;2;2400520.0;2021;12;18;2;3;2;6;2;0;1;0;0;0;0;0;1;2
11;9;9100101.0;2021;12;0;3;3;0;1;2;0;0;0;0;0;1;2;1;2
11;10;10200418.0;2021;12;13;7;2;5;2;0;0;1;0;0;0;0;1;1;2
11;1;1401048.0;2021;12;8;4;3;5;2;0;1;1;0;0;0;0;1;1;2
11;2;2400623.0;2021;12;16;5;3;6;2;2;0;1;1;0;0;0;0;1;2
11;1;1100415.0;2021;12;4;7;3;3;6;2;1;1;0;0;0;0;1;1;2
11;5;5100313.0;2021;11;17;2;3;6;4;1;0;1;1;0;0;0;1;0;2
11;2;2300417.0;2021;12;19;3;3;0;1;2;0;0;0;1;0;0;2;1;2
11;11;11400927.0;2021;12;18;1;3;0;7;2;0;1;0;0;0;0;1;1;2
11;9;9300920.0;2021;12;8;4;3;5;3;0;0;1;0;0;0;0;0;1;2
11;3;3100101.0;2021;12;7;2;3;2;6;1;0;1;0;0;0;0;1;1;2
11;12;12200309.0;2021;12;16;6;2;6;4;2;0;1;1;0;0;0;1;1;2
11;1;1100309.0;2021;12;18;6;3;6;7;2;0;0;1;0;0;1;0;1;2
11;2;2200210.0;2021;11;17;3;3;5;2;2;0;1;0;0;0;1;1;0;2
11;1;1200519.0;2021;12;15;1;3;6;2;2;0;1;1;0;0;0;1;1;2
11;1;1100102.0;2021;12;20;3;3;5;2;2;0;1;0;0;0;0;1;1;2
11;6;6400843.0;2021;12;17;6;2;6;4;2;0;1;1;0;0;0;0;1;2
11;7;7601237.0;2021;12;16;5;2;6;4;2;0;1;1;0;0;0;1;1;2
11;1;1200517.0;2021;12;15;2;3;5;2;0;1;1;0;0;0;0;0;1;2
11;3;3701556.0;2021;12;13;4;3;1;5;0;0;0;0;0;1;1;1;1;2
11;5;5300736.0;2021;12;9;4;3;3;6;0;0;1;0;0;0;0;1;1;2
11;6;6200422.0;2021;12;15;3;3;6;4;1;0;0;1;0;0;1;0;1;2
11;4;4500939.0;2021;12;17;4;3;2;6;1;0;1;0;0;0;0;0;1;2
11;11;11300620.0;2021;12;14;5;3;5;3;0;0;1;0;0;0;1;0;1;2
11;6;6400843.0;2021;12;15;7;3;0;4;0;0;1;1;0;0;0;0;1;2
11;6;6100101.0;2021;12;8;3;3;5;3;0;1;1;0;0;0;0;0;1;2
11;9;9200818.0;2021;12;17;5;3;2;6;2;0;1;0;0;0;0;1;1;2
11;9;9200716.0;2021;12;9;4;3;5;3;0;1;1;0;0;0;0;0;1;2
11;10;10400940.0;2021;12;15;2;3;5;2;1;0;0;0;0;0;1;1;1;2
11;6;6200423.0;2021;12;20;6;3;5;2;2;0;1;0;0;0;0;0;1;2
11;2;2200213.0;2021;12;8;5;3;0;7;0;1;0;0;0;0;0;1;1;2
11;1;1100206.0;2021;12;4;7;3;6;7;2;0;1;1;0;0;0;0;1;2
11;12;12100205.0;2021;11;16;2;2;6;2;1;0;0;1;0;1;0;1;0;2
11;6;6300524.0;2021;12;14;1;3;5;2;0;0;1;0;0;0;0;1;1;2
11;7;7400721.0;2021;12;15;4;3;1;7;1;0;1;0;0;0;0;0;1;2
11;1;2400623.0;2021;12;11;1;3;5;3;0;0;1;0;0;0;0;1;1;2
11;2;2100103.0;2021;12;15;5;3;2;6;0;0;1;0;0;0;0;1;1;2
11;8;8200623.0;2021;12;10;7;3;5;3;0;0;1;0;1;0;0;1;1;2
11;5;5100211.0;2021;12;14;3;3;1;5;0;1;1;0;0;0;0;2;1;2
11;12;12200411.0;2021;12;13;3;3;2;2;0;0;1;0;0;0;0;0;1;2
11;4;4200203.0;2021;12;8;4;2;1;5;0;0;1;0;0;0;0;0;1;2
11;8;8100312.0;2021;12;13;6;3;5;3;0;1;1;0;0;0;0;0;1;2
11;1;1300733.0;2021;12;21;7;3;2;6;2;0;1;0;0;0;0;1;1;2
11;6;6100205.0;2021;11;7;3;3;6;7;0;0;1;1;0;0;0;1;0;2
11;12;12500928.0;2021;12;18;3;3;2;6;2;0;1;0;0;0;0;0;1;2
11;11;11200410.0;2021;12;9;1;3;5;2;0;0;1;0;0;0;1;0;1;2
11;2;2100101.0;2021;12;13;5;3;5;2;0;1;1;0;0;0;0;0;1;2
11;8;8100104.0;2021;12;18;2;3;1;5;2;1;1;0;0;0;0;1;1;2
11;7;7601544.0;2021;12;10;6;3;5;3;0;0;1;0;0;0;1;1;1;2
11;5;5100317.0;2021;12;20;7;3;5;3;2;0;1;0;1;0;0;0;1;2
11;9;9100306.0;2021;12;11;1;3;6;7;0;0;1;1;0;0;0;0;1;2
11;12;12400722.0;2021;12;15;4;3;2;6;0;0;1;0;0;0;0;1;1;2
11;4;4300624.0;2021;12;17;2;3;2;6;2;0;1;0;0;0;0;0;1;2
11;4;4100101.0;2021;12;7;5;3;2;6;2;0;1;0;0;0;1;1;1;2
11;10;10400939.0;2021;12;11;7;3;5;3;0;0;1;0;0;0;0;1;1;2
11;1;1401045.0;2021;12;0;4;3;6;2;2;0;1;1;0;0;0;0;1;2
11;6;6100209.0;2021;12;6;2;3;4;6;1;1;0;0;0;0;1;1;1;2
11;6;6200421.0;2021;12;21;3;2;6;2;2;0;1;1;0;0;0;1;1;2
11;5;5100104.0;2021;12;10;5;3;9;1;0;0;0;0;1;0;0;0;1;2
11;7;7400824.0;2021;12;11;4;3;5;3;0;0;1;0;0;0;1;0;1;2
11;12;12200412.0;2021;12;16;5;3;5;2;2;0;1;0;0;0;0;0;1;2
11;3;3701556.0;2021;12;9;6;3;2;2;0;0;1;0;0;0;1;0;1;2
11;7;7400927.0;2021;12;12;6;3;1;5;0;0;1;0;0;0;0;1;1;2
11;4;4501042.0;2021;12;2;3;3;2;6;2;0;1;0;0;0;0;1;1;2
11;4;4200311.0;2021;12;11;5;3;5;2;0;1;1;0;0;0;0;1;1;2
11;11;11300721.0;2021;12;18;5;3;8;1;2;0;1;0;0;0;0;2;1;2
11;6;6300528.0;2021;12;9;6;3;6;7;0;0;1;1;0;0;0;0;1;2
11;2;2500831.0;2021;11;15;2;2;0;1;0;0;0;0;1;0;0;1;0;2
11;7;7400822.0;2021;12;18;7;3;6;2;2;0;1;1;0;0;0;1;1;2
11;1;1401044.0;2021;12;10;3;3;5;3;0;0;1;0;0;0;0;0;1;2
11;1;1100308.0;2021;12;14;1;3;0;1;0;1;0;0;0;0;0;0;1;2
11;2;2200210.0;2021;12;16;7;2;5;2;1;1;1;0;0;0;0;1;1;2
11;11;11200411.0;2021;12;16;6;2;5;3;2;0;1;0;1;0;0;0;1;2
11;12;12500927.0;2021;12;10;5;3;5;3;0;0;1;0;0;0;0;2;1;2
11;1;1100313.0;2021;12;19;5;3;2;6;2;0;1;0;0;0;0;1;1;2
11;12;12200412.0;2021;12;9;2;3;0;1;0;0;0;0;0;0;1;0;1;2
11;11;11200411.0;2021;12;10;7;3;5;2;0;0;1;0;0;0;1;0;1;2
11;8;8100416.0;2021;11;16;3;3;2;7;2;1;1;0;0;0;0;1;0;2
11;3;3701556.0;2021;12;11;3;3;0;2;0;1;0;0;1;0;0;0;1;2
11;5;5200528.0;2021;12;17;3;3;2;6;1;0;1;0;0;0;0;0;1;2
11;11;11400929.0;2021;12;1;6;3;9;1;2;0;1;0;0;0;0;1;1;2
11;8;8100415.0;2021;12;18;2;3;6;2;2;0;0;1;0;0;1;1;1;2
11;8;8300934.0;2021;12;15;6;3;0;6;1;0;1;0;0;0;1;0;1;2
11;11;11400931.0;2021;12;14;5;3;5;2;0;0;1;0;0;0;0;1;1;2
11;1;1100206.0;2021;12;7;6;3;0;7;0;1;0;0;0;0;0;2;1;2
11;1;1400942.0;2021;12;20;2;2;6;2;2;0;1;1;0;0;0;1;1;2
11;8;8100208.0;2021;12;10;4;3;5;2;0;1;1;0;0;0;0;1;1;2
11;7;7100102.0;2021;12;16;2;2;5;3;1;1;1;0;0;0;0;1;1;2
11;9;9501737.0;2021;12;15;5;3;2;6;1;0;1;0;0;0;1;1;1;2
11;1;1300835.0;2021;12;17;6;3;5;2;2;1;1;0;0;0;0;0;1;2
11;2;2500832.0;2021;12;18;4;3;5;2;2;1;1;0;0;0;0;0;1;2
11;7;7100101.0;2021;12;19;1;3;6;2;2;0;1;1;0;0;0;1;1;2
11;1;1100102.0;2021;12;17;3;3;2;6;2;0;1;0;0;0;0;1;1;2
11;12;12500824.0;2021;12;9;4;3;5;3;0;1;1;0;0;0;0;0;1;2
11;9;9200715.0;2021;12;17;5;3;5;3;2;0;1;0;0;0;0;0;1;2
11;1;1200517.0;2021;12;0;6;2;5;3;2;0;1;0;0;0;0;0;1;2
11;1;1100312.0;2021;12;15;7;3;6;4;1;1;0;1;0;0;0;1;1;2
11;4;4500936.0;2021;12;17;3;3;5;2;2;1;1;0;0;0;0;0;1;2
11;9;9200510.0;2021;12;10;5;3;2;2;0;0;1;0;0;0;1;1;1;2
11;2;2500833.0;2021;12;8;5;3;5;2;0;0;1;0;0;0;1;0;1;2
11;6;6400841.0;2021;12;18;6;3;6;4;2;1;0;1;0;0;0;1;1;2
11;4;4400835.0;2021;12;9;7;3;5;7;0;0;1;0;0;0;0;1;1;2
11;4;4100101.0;2021;11;6;3;3;2;6;2;0;1;0;0;0;0;1;0;2
11;1;1200520.0;2021;12;16;1;3;5;3;2;1;0;0;0;0;0;1;1;2
11;12;12100204.0;2021;12;16;4;3;1;5;2;0;0;0;1;0;1;0;1;2
11;2;2400522.0;2021;12;17;2;3;2;6;2;0;1;0;0;0;0;1;1;2
11;4;4501045.0;2021;12;16;3;3;6;2;1;0;1;1;0;0;0;1;1;2
11;9;9502043.0;2021;12;17;6;3;4;2;2;0;1;0;0;0;0;0;1;2
11;10;10200421.0;2021;12;16;5;3;2;6;1;0;1;0;0;0;0;2;1;2
11;12;12601134.0;2021;12;14;5;3;6;2;0;0;1;1;0;0;0;1;1;2
11;2;2300315.0;2021;12;8;2;3;2;6;0;0;1;0;0;0;0;0;1;2
11;10;10400835.0;2021;12;23;2;3;5;3;2;0;1;0;0;0;0;2;1;2
11;6;6300634.0;2021;12;21;4;2;6;2;2;0;1;1;0;0;0;1;1;2
11;6;6200422.0;2021;12;16;3;3;5;2;2;1;1;0;0;0;0;0;1;2
11;4;4300416.0;2021;12;17;4;3;6;7;2;0;1;1;0;0;0;1;1;2
11;11;11300725.0;2021;12;14;7;3;0;5;1;0;1;0;0;0;0;1;1;2
